Peril,Roof Type,Impact Resistant Class Code,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30+
Severe Thunderstorm,Asbestos,0.0,1.206,1.206,1.206,1.206,1.206,1.3928,1.5668,1.7307,1.8864,2.0355,2.1787,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304
Severe Thunderstorm,Asbestos,3.0,0.9648,0.9648,0.9648,0.9648,0.9648,1.1142,1.2534,1.3846,1.5091,1.6284,1.743,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643
Severe Thunderstorm,Asbestos,4.0,0.8092,0.8092,0.8092,0.8092,0.8092,0.9346,1.0513,1.1613,1.2658,1.3658,1.4619,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992
Severe Thunderstorm,Cloth,0.0,1.206,1.206,1.206,1.206,1.206,1.3928,1.5668,1.7307,1.8864,2.0355,2.1787,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304
Severe Thunderstorm,Cloth,3.0,0.9648,0.9648,0.9648,0.9648,0.9648,1.1142,1.2534,1.3846,1.5091,1.6284,1.743,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643
Severe Thunderstorm,Cloth,4.0,0.8092,0.8092,0.8092,0.8092,0.8092,0.9346,1.0513,1.1613,1.2658,1.3658,1.4619,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992
Severe Thunderstorm,Concrete Tile,0.0,1.206,1.206,1.206,1.206,1.206,1.3928,1.5668,1.7307,1.8864,2.0355,2.1787,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304
Severe Thunderstorm,Concrete Tile,3.0,0.9648,0.9648,0.9648,0.9648,0.9648,1.1142,1.2534,1.3846,1.5091,1.6284,1.743,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643
Severe Thunderstorm,Concrete Tile,4.0,0.8092,0.8092,0.8092,0.8092,0.8092,0.9346,1.0513,1.1613,1.2658,1.3658,1.4619,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992
Severe Thunderstorm,Composition Shingle,0.0,1.206,1.206,1.206,1.206,1.206,1.3928,1.5668,1.7307,1.8864,2.0355,2.1787,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304
Severe Thunderstorm,Composition Shingle,3.0,0.9648,0.9648,0.9648,0.9648,0.9648,1.1142,1.2534,1.3846,1.5091,1.6284,1.743,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643
Severe Thunderstorm,Composition Shingle,4.0,0.8092,0.8092,0.8092,0.8092,0.8092,0.9346,1.0513,1.1613,1.2658,1.3658,1.4619,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992
Severe Thunderstorm,Clay Tile,0.0,1.206,1.206,1.206,1.206,1.206,1.3928,1.5668,1.7307,1.8864,2.0355,2.1787,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304
Severe Thunderstorm,Clay Tile,3.0,0.9648,0.9648,0.9648,0.9648,0.9648,1.1142,1.2534,1.3846,1.5091,1.6284,1.743,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643
Severe Thunderstorm,Clay Tile,4.0,0.8092,0.8092,0.8092,0.8092,0.8092,0.9346,1.0513,1.1613,1.2658,1.3658,1.4619,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992
Severe Thunderstorm,Composition Over Wood,0.0,1.206,1.206,1.206,1.206,1.206,1.3928,1.5668,1.7307,1.8864,2.0355,2.1787,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304
Severe Thunderstorm,Composition Over Wood,3.0,0.9648,0.9648,0.9648,0.9648,0.9648,1.1142,1.2534,1.3846,1.5091,1.6284,1.743,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643
Severe Thunderstorm,Composition Over Wood,4.0,0.8092,0.8092,0.8092,0.8092,0.8092,0.9346,1.0513,1.1613,1.2658,1.3658,1.4619,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992
Severe Thunderstorm,Fiberglass Shingle,0.0,1.206,1.206,1.206,1.206,1.206,1.3928,1.5668,1.7307,1.8864,2.0355,2.1787,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304
Severe Thunderstorm,Fiberglass Shingle,3.0,0.9648,0.9648,0.9648,0.9648,0.9648,1.1142,1.2534,1.3846,1.5091,1.6284,1.743,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643
Severe Thunderstorm,Fiberglass Shingle,4.0,0.8092,0.8092,0.8092,0.8092,0.8092,0.9346,1.0513,1.1613,1.2658,1.3658,1.4619,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992
Severe Thunderstorm,Fiber Cement,0.0,1.206,1.206,1.206,1.206,1.206,1.3928,1.5668,1.7307,1.8864,2.0355,2.1787,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304
Severe Thunderstorm,Fiber Cement,3.0,0.9648,0.9648,0.9648,0.9648,0.9648,1.1142,1.2534,1.3846,1.5091,1.6284,1.743,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643
Severe Thunderstorm,Fiber Cement,4.0,0.8092,0.8092,0.8092,0.8092,0.8092,0.9346,1.0513,1.1613,1.2658,1.3658,1.4619,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992
Severe Thunderstorm,Resin Formed Shingle,0.0,1.206,1.206,1.206,1.206,1.206,1.3928,1.5668,1.7307,1.8864,2.0355,2.1787,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304
Severe Thunderstorm,Resin Formed Shingle,3.0,0.9648,0.9648,0.9648,0.9648,0.9648,1.1142,1.2534,1.3846,1.5091,1.6284,1.743,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643
Severe Thunderstorm,Resin Formed Shingle,4.0,0.8092,0.8092,0.8092,0.8092,0.8092,0.9346,1.0513,1.1613,1.2658,1.3658,1.4619,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992
Severe Thunderstorm,Foam,0.0,2.2097,2.2097,2.2097,2.2097,2.2097,2.552,2.8707,3.171,3.4564,3.7295,3.9919,4.2452,4.4904,4.7285,4.9602,5.1861,5.1861,5.1861,5.1861,5.1861,5.1861,4.2452,4.4904,4.7285,4.9602,5.1861,5.1861,5.1861,5.1861,5.1861,5.1861
Severe Thunderstorm,Foam,3.0,1.7678,1.7678,1.7678,1.7678,1.7678,2.0416,2.2966,2.5368,2.7651,2.9836,3.1935,3.3962,3.5923,3.7828,3.9682,4.1489,4.1489,4.1489,4.1489,4.1489,4.1489,3.3962,3.5923,3.7828,3.9682,4.1489,4.1489,4.1489,4.1489,4.1489,4.1489
Severe Thunderstorm,Foam,4.0,1.4827,1.4827,1.4827,1.4827,1.4827,1.7124,1.9262,2.1277,2.3192,2.5025,2.6786,2.8485,3.0131,3.1728,3.3283,3.4799,3.4799,3.4799,3.4799,3.4799,3.4799,2.8485,3.0131,3.1728,3.3283,3.4799,3.4799,3.4799,3.4799,3.4799,3.4799
Severe Thunderstorm,Metal,0.0,1.206,1.206,1.206,1.206,1.206,1.3928,1.5668,1.7307,1.8864,2.0355,2.1787,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304
Severe Thunderstorm,Metal,3.0,0.9648,0.9648,0.9648,0.9648,0.9648,1.1142,1.2534,1.3846,1.5091,1.6284,1.743,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643
Severe Thunderstorm,Metal,4.0,0.8092,0.8092,0.8092,0.8092,0.8092,0.9346,1.0513,1.1613,1.2658,1.3658,1.4619,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992
Severe Thunderstorm,None,0.0,1.206,1.206,1.206,1.206,1.206,1.3928,1.5668,1.7307,1.8864,2.0355,2.1787,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304
Severe Thunderstorm,None,3.0,0.9648,0.9648,0.9648,0.9648,0.9648,1.1142,1.2534,1.3846,1.5091,1.6284,1.743,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643
Severe Thunderstorm,None,4.0,0.8092,0.8092,0.8092,0.8092,0.8092,0.9346,1.0513,1.1613,1.2658,1.3658,1.4619,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992
Severe Thunderstorm,Other,0.0,1.206,1.206,1.206,1.206,1.206,1.3928,1.5668,1.7307,1.8864,2.0355,2.1787,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304
Severe Thunderstorm,Other,3.0,0.9648,0.9648,0.9648,0.9648,0.9648,1.1142,1.2534,1.3846,1.5091,1.6284,1.743,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643
Severe Thunderstorm,Other,4.0,0.8092,0.8092,0.8092,0.8092,0.8092,0.9346,1.0513,1.1613,1.2658,1.3658,1.4619,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992
Severe Thunderstorm,Plastic,0.0,1.206,1.206,1.206,1.206,1.206,1.3928,1.5668,1.7307,1.8864,2.0355,2.1787,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304
Severe Thunderstorm,Plastic,3.0,0.9648,0.9648,0.9648,0.9648,0.9648,1.1142,1.2534,1.3846,1.5091,1.6284,1.743,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643
Severe Thunderstorm,Plastic,4.0,0.8092,0.8092,0.8092,0.8092,0.8092,0.9346,1.0513,1.1613,1.2658,1.3658,1.4619,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992
Severe Thunderstorm,Reinforced Plastic,0.0,1.206,1.206,1.206,1.206,1.206,1.3928,1.5668,1.7307,1.8864,2.0355,2.1787,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304
Severe Thunderstorm,Reinforced Plastic,3.0,0.9648,0.9648,0.9648,0.9648,0.9648,1.1142,1.2534,1.3846,1.5091,1.6284,1.743,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643
Severe Thunderstorm,Reinforced Plastic,4.0,0.8092,0.8092,0.8092,0.8092,0.8092,0.9346,1.0513,1.1613,1.2658,1.3658,1.4619,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992
Severe Thunderstorm,Slate,0.0,1.206,1.206,1.206,1.206,1.206,1.3928,1.5668,1.7307,1.8864,2.0355,2.1787,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304
Severe Thunderstorm,Slate,3.0,0.9648,0.9648,0.9648,0.9648,0.9648,1.1142,1.2534,1.3846,1.5091,1.6284,1.743,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643
Severe Thunderstorm,Slate,4.0,0.8092,0.8092,0.8092,0.8092,0.8092,0.9346,1.0513,1.1613,1.2658,1.3658,1.4619,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992
Severe Thunderstorm,Tar,0.0,2.2097,2.2097,2.2097,2.2097,2.2097,2.552,2.8707,3.171,3.4564,3.7295,3.9919,4.2452,4.4904,4.7285,4.9602,5.1861,5.1861,5.1861,5.1861,5.1861,5.1861,4.2452,4.4904,4.7285,4.9602,5.1861,5.1861,5.1861,5.1861,5.1861,5.1861
Severe Thunderstorm,Tar,3.0,1.7678,1.7678,1.7678,1.7678,1.7678,2.0416,2.2966,2.5368,2.7651,2.9836,3.1935,3.3962,3.5923,3.7828,3.9682,4.1489,4.1489,4.1489,4.1489,4.1489,4.1489,3.3962,3.5923,3.7828,3.9682,4.1489,4.1489,4.1489,4.1489,4.1489,4.1489
Severe Thunderstorm,Tar,4.0,1.4827,1.4827,1.4827,1.4827,1.4827,1.7124,1.9262,2.1277,2.3192,2.5025,2.6786,2.8485,3.0131,3.1728,3.3283,3.4799,3.4799,3.4799,3.4799,3.4799,3.4799,2.8485,3.0131,3.1728,3.3283,3.4799,3.4799,3.4799,3.4799,3.4799,3.4799
Severe Thunderstorm,Unknown,0.0,1.206,1.206,1.206,1.206,1.206,1.3928,1.5668,1.7307,1.8864,2.0355,2.1787,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304
Severe Thunderstorm,Unknown,3.0,0.9648,0.9648,0.9648,0.9648,0.9648,1.1142,1.2534,1.3846,1.5091,1.6284,1.743,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643
Severe Thunderstorm,Unknown,4.0,0.8092,0.8092,0.8092,0.8092,0.8092,0.9346,1.0513,1.1613,1.2658,1.3658,1.4619,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992
Severe Thunderstorm,Wood Shake,0.0,2.2097,2.2097,2.2097,2.2097,2.2097,2.552,2.8707,3.171,3.4564,3.7295,3.9919,4.2452,4.4904,4.7285,4.9602,5.1861,5.1861,5.1861,5.1861,5.1861,5.1861,4.2452,4.4904,4.7285,4.9602,5.1861,5.1861,5.1861,5.1861,5.1861,5.1861
Severe Thunderstorm,Wood Shake,3.0,1.7678,1.7678,1.7678,1.7678,1.7678,2.0416,2.2966,2.5368,2.7651,2.9836,3.1935,3.3962,3.5923,3.7828,3.9682,4.1489,4.1489,4.1489,4.1489,4.1489,4.1489,3.3962,3.5923,3.7828,3.9682,4.1489,4.1489,4.1489,4.1489,4.1489,4.1489
Severe Thunderstorm,Wood Shake,4.0,1.4827,1.4827,1.4827,1.4827,1.4827,1.7124,1.9262,2.1277,2.3192,2.5025,2.6786,2.8485,3.0131,3.1728,3.3283,3.4799,3.4799,3.4799,3.4799,3.4799,3.4799,2.8485,3.0131,3.1728,3.3283,3.4799,3.4799,3.4799,3.4799,3.4799,3.4799
Severe Thunderstorm,No Data,0.0,1.206,1.206,1.206,1.206,1.206,1.3928,1.5668,1.7307,1.8864,2.0355,2.1787,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304,2.3169,2.4508,2.5807,2.7072,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304
Severe Thunderstorm,No Data,3.0,0.9648,0.9648,0.9648,0.9648,0.9648,1.1142,1.2534,1.3846,1.5091,1.6284,1.743,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643,1.8535,1.9606,2.0646,2.1658,2.2643,2.2643,2.2643,2.2643,2.2643,2.2643
Severe Thunderstorm,No Data,4.0,0.8092,0.8092,0.8092,0.8092,0.8092,0.9346,1.0513,1.1613,1.2658,1.3658,1.4619,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992,1.5546,1.6445,1.7316,1.8165,1.8992,1.8992,1.8992,1.8992,1.8992,1.8992
Winter Storm,Aluminum,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Winter Storm,Aluminum,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Winter Storm,Aluminum,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Winter Storm,Asbestos,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Winter Storm,Asbestos,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Winter Storm,Asbestos,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Winter Storm,Cloth,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Winter Storm,Cloth,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Winter Storm,Cloth,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Winter Storm,Concrete Tile,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Winter Storm,Concrete Tile,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Winter Storm,Concrete Tile,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Winter Storm,Composition Shingle,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Winter Storm,Composition Shingle,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Winter Storm,Composition Shingle,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Winter Storm,Clay Tile,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Winter Storm,Clay Tile,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Winter Storm,Clay Tile,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Winter Storm,Composition Over Wood,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Winter Storm,Composition Over Wood,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Winter Storm,Composition Over Wood,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Winter Storm,Fiberglass Shingle,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Winter Storm,Fiberglass Shingle,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Winter Storm,Fiberglass Shingle,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
